Concepto;Sub concepto;Año_Recaudo;Mes; Monto 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto S/Ss. De Telecomunicaciones;2017;Abril; 557,339,850.91 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto S/ los Seguros;2017;Abril; 510,534,202.66 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Otros;2017;Abril; 3,372,101.09 
Impuestos Sobre El Uso De Bienes Y Licencias ;Imp. Inscripción Vehículos (Primera Placa);2017;Abril; 633,937,590.45 
Impuestos Sobre El Uso De Bienes Y Licencias ;Derecho de Circulación Vehículos de Motor;2017;Abril; 34,570,029.00 
Impuestos Sobre El Uso De Bienes Y Licencias ;Impuesto Sobre Tramitación de Documentos;2017;Abril; -   
Impuestos Sobre El Uso De Bienes Y Licencias ;Licencias para portar Armas de Fuego;2017;Abril; -   
Impuestos Sobre El Uso De Bienes Y Licencias ;Imp Específico Bancas (Lotería y Deportivas);2017;Abril; 102,618,943.42 
Impuestos Sobre El Uso De Bienes Y Licencias ;Otros;2017;Abril; 15,833.70 
Accesorios Sobre Impuestos Internos A Mercancías Y Servicios  ;Accesorios Sobre Impuestos Internos a Mercancías y Servicios;2017;Abril; 54,622,802.77 
Impuestos S/El Comercio Y Las Transacciones Comercio Exterior  ;Salida de Pasajeros al Exterior por Aeropuertos;2017;Abril; 609,134,197.91 
Impuestos S/El Comercio Y Las Transacciones Comercio Exterior  ;Derechos Consulares ;2017;Abril; -   
Impuestos S/El Comercio Y Las Transacciones Comercio Exterior  ;Otros;2017;Abril; 69,428.00 
Impuestos S/El Comercio Y Las Transacciones Comercio Exterior  ;Accesorios de Impuestos Sobre el Comercio Exterior;2017;Abril; -   
Impuestos Ecológicos ;Impuesto Emisiones CO2;2017;Abril; 49,789,601.11 
Ingresos Por Contraprestación  ;Ventas de Bienes y Servicios;2017;Abril; -   
Ingresos Por Contraprestación  ;Tasas Tarjetas de Turismo;2017;Abril; 175,279,814.05 
Ingresos Por Contraprestación  ;Derechos Administrativos;2017;Abril; 5,098,652.00 
Ingresos Por Contraprestación  ;Accesorios de Derechos Administrativos;2017;Abril; -   
Otros  Ingresos ;Regalía Neta de Fundición Minera (RNF);2017;Abril; 175,118,891.54 
Otros  Ingresos ;Multas y Sanciones;2017;Abril; 39,600,677.91 
Otros  Ingresos ;Ingresos Diversos;2017;Abril; 3,669,459.12 
Otros  Ingresos ;Contribución GLP;2017;Abril; -   
Otros  Ingresos ;Otros;2017;Abril; 117,548.82 
Impuestos Sobre La Renta De Las Personas Físicas  ;Impuesto S/Renta de las Personas Físicas Ley 11-92;2017;Mayo; 84,223,824.66 
Impuestos Sobre La Renta De Las Personas Físicas  ;Impuesto S/Renta de los Salarios Ley 11-92;2017;Mayo; 3,322,757,653.24 
Impuestos Sobre La Renta De Las Personas Físicas  ;Retención Prestación Serv. Grales.;2017;Mayo; 325,244,100.67 
Impuestos Sobre La Renta De Las Personas Físicas  ;Retención sobre Premios;2017;Mayo; 18,799,297.39 
Impuestos Sobre La Renta De Las Personas Físicas  ;Retención Alquileres y Arrendamientos;2017;Mayo; 64,583,501.72 
Impuestos Sobre La Renta De Las Personas Físicas  ;Retención Retribuciones Complementarias;2017;Mayo; 98,814,467.82 
Impuestos Sobre La Renta De Las Personas Físicas  ;Retención Intereses Personas Físicas;2017;Mayo; 265,093,878.04 
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto S/Renta de las Empresas Ley 11-92;2017;Mayo; 10,948,002,275.69 
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto Mínimo Anual Minero;2017;Mayo; -   
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto S/Utilidades Mineras (PUN);2017;Mayo; 1,429,167,466.10 
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto Sobre Ventas Zonas Francas Ley 139-11;2017;Mayo; 32,741,663.02 
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto Sobre Ventas Zonas Francas Comerciales;2017;Mayo; 56,311,478.87 
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto Casinos de Juego;2017;Mayo; 17,938,091.31 
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto por Juegos Telefónicos;2017;Mayo; 4,602,763.96 
Impuestos De Las Empresas Y Otras Corporaciones ;Hipodromos;2017;Mayo; -   
Impuestos De Las Empresas Y Otras Corporaciones ;Retención de 1%S/ Ganancias de Capital (Ley 139-11);2017;Mayo; 4,196,629.88 
Impuestos De Las Empresas Y Otras Corporaciones ;Retención Intereses Personas Jurídicas;2017;Mayo; 11,502,586.80 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Dividendos;2017;Mayo; 809,441,836.98 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Intereses Pagados o Acreditados en el Exterior;2017;Mayo; 106,731,261.78 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Pagos al Exterior en General;2017;Mayo; 749,090,972.24 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Imp S/Ventas de Bancas (Lotería y Deportivas);2017;Mayo; 18,322,091.98 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Impuesto sobre Maq Tragamonedas;2017;Mayo; 52,670,464.05 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Provisión de Bs. y Ss. Al Estado;2017;Mayo; 460,377,907.43 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Otras Retenciones;2017;Mayo; 67,712,759.85 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Otros;2017;Mayo; 60,231,001.80 
Accesorios Sobre Los Impuestos A Los Ingresos ;Accesorios Sobre los Impuestos a los Ingresos;2017;Mayo; 340,376,865.63 
Impuestos Sobre La Propiedad ;Operaciones Inmobiliarias;2017;Mayo; 477,260,929.76 
Impuestos Sobre La Propiedad ;Impuestos sobre los Activos (Empresas);2017;Mayo; 774,167,522.57 
Impuestos Sobre La Propiedad ;Imp. S/Prop. Inmobiliaria (Persona Física);2017;Mayo; 85,046,622.99 
Impuestos Sobre La Propiedad ;Impuesto Sobre Sucesiones y Donaciones;2017;Mayo; 37,123,312.20 
Impuestos Sobre La Propiedad ;Impuesto Sobre los Activos Financieros(Ley139-11);2017;Mayo; 29,316.25 
Impuestos Sobre La Propiedad ;Imp. Sobre Traspaso Vehículos de Motor;2017;Mayo; 96,913,786.52 
Impuestos Sobre La Propiedad ;Constitución de Cias;2017;Mayo; 41,081,398.03 
Impuestos Sobre La Propiedad ;Impuestos S/Cheques y Transf. Bancarias;2017;Mayo; 532,900,675.23 
Impuestos Sobre La Propiedad ;Actos Traslativos;2017;Mayo; -   
Impuestos Sobre La Propiedad ;Accesorios sobre la Propiedad;2017;Mayo; 112,939,377.41 
Impuestos Sobre Los Bienes Y Servicios ;ITBIS;2017;Mayo; 7,436,713,162.90 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuestos SelectivosProd derivados del Alcohol;2017;Mayo; 444,438,736.34 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto Selectivo a las cervezas;2017;Mayo; 1,023,252,948.23 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto Selectivo al Tabaco;2017;Mayo; 302,137,501.71 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Hidrocarburos 16% Ad-Valorem;2017;Mayo; 1,168,640,135.72 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Hidrocarburos Específico;2017;Mayo; 2,775,392,428.81 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto S/Ss. De Telecomunicaciones;2017;Mayo; 549,152,054.91 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto S/ los Seguros;2017;Mayo; 403,744,836.71 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Otros;2017;Mayo; 10,138,738.08 
Impuestos Sobre El Uso De Bienes Y Licencias ;Imp. Inscripción Vehículos (Primera Placa);2017;Mayo; 771,273,237.95 
Impuestos Sobre El Uso De Bienes Y Licencias ;Derecho de Circulación Vehículos de Motor;2017;Mayo; 38,111,082.00 
Impuestos Sobre El Uso De Bienes Y Licencias ;Impuesto Sobre Tramitación de Documentos;2017;Mayo; -   
Impuestos Sobre El Uso De Bienes Y Licencias ;Licencias para portar Armas de Fuego;2017;Mayo; -   
Impuestos Sobre El Uso De Bienes Y Licencias ;Imp Específico Bancas (Lotería y Deportivas);2017;Mayo; 100,720,426.73 
Impuestos Sobre El Uso De Bienes Y Licencias ;Otros;2017;Mayo; 7,016.70 
Accesorios Sobre Impuestos Internos A Mercancías Y Servicios  ;Accesorios Sobre Impuestos Internos a Mercancías y Servicios;2017;Mayo; 60,385,750.68 
Impuestos S/El Comercio Y Las Transacciones Comercio Exterior  ;Salida de Pasajeros al Exterior por Aeropuertos;2017;Mayo; 513,197,887.49 
Impuestos S/El Comercio Y Las Transacciones Comercio Exterior  ;Derechos Consulares ;2017;Mayo; -   
Impuestos S/El Comercio Y Las Transacciones Comercio Exterior  ;Otros;2017;Mayo; 3,015.00 
Impuestos S/El Comercio Y Las Transacciones Comercio Exterior  ;Accesorios de Impuestos Sobre el Comercio Exterior;2017;Mayo; -   
Impuestos Ecológicos ;Impuesto Emisiones CO2;2017;Mayo; 58,449,517.92 
Ingresos Por Contraprestación  ;Ventas de Bienes y Servicios;2017;Mayo; -   
Ingresos Por Contraprestación  ;Tasas Tarjetas de Turismo;2017;Mayo; 137,610,967.64 
Ingresos Por Contraprestación  ;Derechos Administrativos;2017;Mayo; 6,122,964.05 
Ingresos Por Contraprestación  ;Accesorios de Derechos Administrativos;2017;Mayo; -   
Otros  Ingresos ;Regalía Neta de Fundición Minera (RNF);2017;Mayo; 208,565,483.20 
Otros  Ingresos ;Multas y Sanciones;2017;Mayo; 7,880,842.57 
Otros  Ingresos ;Ingresos Diversos;2017;Mayo; 5,361,401.94 
Otros  Ingresos ;Contribución GLP;2017;Mayo; -   
Otros  Ingresos ;Otros;2017;Mayo; 355,922.53 
Impuestos Sobre La Renta De Las Personas Físicas  ;Impuesto S/Renta de las Personas Físicas Ley 11-92;2017;Junio; 372,763,380.07 
Impuestos Sobre La Renta De Las Personas Físicas  ;Impuesto S/Renta de los Salarios Ley 11-92;2017;Junio; 2,295,031,911.54 
Impuestos Sobre La Renta De Las Personas Físicas  ;Retención Prestación Serv. Grales.;2017;Junio; 332,530,972.01 
Impuestos Sobre La Renta De Las Personas Físicas  ;Retención sobre Premios;2017;Junio; 54,978,025.24 
Impuestos Sobre La Renta De Las Personas Físicas  ;Retención Alquileres y Arrendamientos;2017;Junio; 51,030,563.47 
Impuestos Sobre La Renta De Las Personas Físicas  ;Retención Retribuciones Complementarias;2017;Junio; 97,629,358.11 
Impuestos Sobre La Renta De Las Personas Físicas  ;Retención Intereses Personas Físicas;2017;Junio; 289,796,020.49 
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto S/Renta de las Empresas Ley 11-92;2017;Junio; 6,286,927,788.84 
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto Mínimo Anual Minero;2017;Junio; -   
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto S/Utilidades Mineras (PUN);2017;Junio; -   
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto Sobre Ventas Zonas Francas Ley 139-11;2017;Junio; 34,962,685.52 
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto Sobre Ventas Zonas Francas Comerciales;2017;Junio; 50,453,520.71 
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto Casinos de Juego;2017;Junio; 16,977,762.03 
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto por Juegos Telefónicos;2017;Junio; 2,513,260.85 
Impuestos De Las Empresas Y Otras Corporaciones ;Hipodromos;2017;Junio; -   
Impuestos De Las Empresas Y Otras Corporaciones ;Retención de 1%S/ Ganancias de Capital (Ley 139-11);2017;Junio; 3,657,549.88 
Impuestos De Las Empresas Y Otras Corporaciones ;Retención Intereses Personas Jurídicas;2017;Junio; 7,948,139.66 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Dividendos;2017;Junio; 1,902,247,884.45 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Intereses Pagados o Acreditados en el Exterior;2017;Junio; 147,729,142.16 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Pagos al Exterior en General;2017;Junio; 649,077,321.40 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Imp S/Ventas de Bancas (Lotería y Deportivas);2017;Junio; 19,419,274.38 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Impuesto sobre Maq Tragamonedas;2017;Junio; 51,338,067.43 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Provisión de Bs. y Ss. Al Estado;2017;Junio; 484,810,559.46 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Otras Retenciones;2017;Junio; 61,352,247.75 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Otros;2017;Junio; 61,634,418.27 
Accesorios Sobre Los Impuestos A Los Ingresos ;Accesorios Sobre los Impuestos a los Ingresos;2017;Junio; 107,938,149.93 
Impuestos Sobre La Propiedad ;Operaciones Inmobiliarias;2017;Junio; 521,694,924.75 
Impuestos Sobre La Propiedad ;Impuestos sobre los Activos (Empresas);2017;Junio; 147,283,158.75 
Impuestos Sobre La Propiedad ;Imp. S/Prop. Inmobiliaria (Persona Física);2017;Junio; 74,977,590.11 
Impuestos Sobre La Propiedad ;Impuesto Sobre Sucesiones y Donaciones;2017;Junio; 38,297,328.28 
Impuestos Sobre La Propiedad ;Impuesto Sobre los Activos Financieros(Ley139-11);2017;Junio; 70,226.53 
Impuestos Sobre La Propiedad ;Imp. Sobre Traspaso Vehículos de Motor;2017;Junio; 94,962,617.74 
Impuestos Sobre La Propiedad ;Constitución de Cias;2017;Junio; 40,022,466.38 
Impuestos Sobre La Propiedad ;Impuestos S/Cheques y Transf. Bancarias;2017;Junio; 673,349,948.05 
Impuestos Sobre La Propiedad ;Actos Traslativos;2017;Junio; -   
Impuestos Sobre La Propiedad ;Accesorios sobre la Propiedad;2017;Junio; 119,280,852.29 
Impuestos Sobre Los Bienes Y Servicios ;ITBIS;2017;Junio; 7,785,088,223.90 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuestos SelectivosProd derivados del Alcohol;2017;Junio; 397,236,995.84 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto Selectivo a las cervezas;2017;Junio; 1,087,694,173.64 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto Selectivo al Tabaco;2017;Junio; 321,502,700.34 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Hidrocarburos 16% Ad-Valorem;2017;Junio; 1,393,810,674.90 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Hidrocarburos Específico;2017;Junio; 3,315,383,794.53 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto S/Ss. De Telecomunicaciones;2017;Junio; 570,318,757.80 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto S/ los Seguros;2017;Junio; 480,549,297.14 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Otros;2017;Junio; 1,055,214.54 
Impuestos Sobre El Uso De Bienes Y Licencias ;Imp. Inscripción Vehículos (Primera Placa);2017;Junio; 729,081,910.65 
Impuestos Sobre El Uso De Bienes Y Licencias ;Derecho de Circulación Vehículos de Motor;2017;Junio; 37,057,683.00 
Impuestos Sobre El Uso De Bienes Y Licencias ;Impuesto Sobre Tramitación de Documentos;2017;Junio; -   
Impuestos Sobre El Uso De Bienes Y Licencias ;Licencias para portar Armas de Fuego;2017;Junio; -   
Impuestos Sobre El Uso De Bienes Y Licencias ;Imp Específico Bancas (Lotería y Deportivas);2017;Junio; 107,276,109.70 
Impuestos Sobre El Uso De Bienes Y Licencias ;Otros;2017;Junio; 13,147.03 
Accesorios Sobre Impuestos Internos A Mercancías Y Servicios  ;Accesorios Sobre Impuestos Internos a Mercancías y Servicios;2017;Junio; 71,282,289.86 
Impuestos S/El Comercio Y Las Transacciones Comercio Exterior  ;Salida de Pasajeros al Exterior por Aeropuertos;2017;Junio; 502,602,024.60 
Impuestos S/El Comercio Y Las Transacciones Comercio Exterior  ;Derechos Consulares ;2017;Junio; -   
Impuestos S/El Comercio Y Las Transacciones Comercio Exterior  ;Otros;2017;Junio; 1,641,250.00 
Impuestos S/El Comercio Y Las Transacciones Comercio Exterior  ;Accesorios de Impuestos Sobre el Comercio Exterior;2017;Junio; -   
Impuestos Ecológicos ;Impuesto Emisiones CO2;2017;Junio; 53,290,939.64 
Ingresos Por Contraprestación  ;Ventas de Bienes y Servicios;2017;Junio; -   
Ingresos Por Contraprestación  ;Tasas Tarjetas de Turismo;2017;Junio; 212,359,079.75 
Ingresos Por Contraprestación  ;Derechos Administrativos;2017;Junio; 6,591,189.50 
Ingresos Por Contraprestación  ;Accesorios de Derechos Administrativos;2017;Junio; -   
Otros  Ingresos ;Regalía Neta de Fundición Minera (RNF);2017;Junio; 205,593,228.16 
Otros  Ingresos ;Multas y Sanciones;2017;Junio; 10,950,322.42 
Otros  Ingresos ;Ingresos Diversos;2017;Junio; 4,235,729.34 
Otros  Ingresos ;Contribución GLP;2017;Junio; -   
Otros  Ingresos ;Otros;2017;Junio; 459,734.69 
Impuestos Sobre La Renta De Las Personas Físicas  ;Impuesto S/Renta de las Personas Físicas Ley 11-92;2017;Julio; 78,594,026.84 
Impuestos Sobre La Renta De Las Personas Físicas  ;Impuesto S/Renta de los Salarios Ley 11-92;2017;Julio; 2,198,088,837.35 
Impuestos Sobre La Renta De Las Personas Físicas  ;Retención Prestación Serv. Grales.;2017;Julio; 310,595,517.79 
Impuestos Sobre La Renta De Las Personas Físicas  ;Retención sobre Premios;2017;Julio; 33,995,295.94 
Impuestos Sobre La Renta De Las Personas Físicas  ;Retención Alquileres y Arrendamientos;2017;Julio; 46,202,281.51 
Impuestos Sobre La Renta De Las Personas Físicas  ;Retención Retribuciones Complementarias;2017;Julio; 95,929,855.25 
Impuestos Sobre La Renta De Las Personas Físicas  ;Retención Intereses Personas Físicas;2017;Julio; 263,449,945.46 
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto S/Renta de las Empresas Ley 11-92;2017;Julio; 5,527,039,638.12 
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto Mínimo Anual Minero;2017;Julio; -   
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto S/Utilidades Mineras (PUN);2017;Julio; -   
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto Sobre Ventas Zonas Francas Ley 139-11;2017;Julio; 125,569,379.75 
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto Sobre Ventas Zonas Francas Comerciales;2017;Julio; 49,508,121.01 
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto Casinos de Juego;2017;Julio; 18,191,065.69 
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto por Juegos Telefónicos;2017;Julio; 184,402.26 
Impuestos De Las Empresas Y Otras Corporaciones ;Hipodromos;2017;Julio; -   
Impuestos De Las Empresas Y Otras Corporaciones ;Retención de 1%S/ Ganancias de Capital (Ley 139-11);2017;Julio; 680,510.05 
Impuestos De Las Empresas Y Otras Corporaciones ;Retención Intereses Personas Jurídicas;2017;Julio; 8,151,097.42 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Dividendos;2017;Julio; 542,601,763.33 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Intereses Pagados o Acreditados en el Exterior;2017;Julio; 86,699,583.06 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Pagos al Exterior en General;2017;Julio; 1,030,747,369.30 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Imp S/Ventas de Bancas (Lotería y Deportivas);2017;Julio; 19,316,063.96 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Impuesto sobre Maq Tragamonedas;2017;Julio; 52,792,018.68 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Provisión de Bs. y Ss. Al Estado;2017;Julio; 491,282,162.71 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Otras Retenciones;2017;Julio; 55,549,514.10 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Otros;2017;Julio; 59,516,637.49 
Accesorios Sobre Los Impuestos A Los Ingresos ;Accesorios Sobre los Impuestos a los Ingresos;2017;Julio; 212,602,126.73 
Impuestos Sobre La Propiedad ;Operaciones Inmobiliarias;2017;Julio; 543,898,762.05 
Impuestos Sobre La Propiedad ;Impuestos sobre los Activos (Empresas);2017;Julio; 143,064,106.32 
Impuestos Sobre La Propiedad ;Imp. S/Prop. Inmobiliaria (Persona Física);2017;Julio; 69,024,920.90 
Impuestos Sobre La Propiedad ;Impuesto Sobre Sucesiones y Donaciones;2017;Julio; 33,102,491.55 
